state;city;postal_code;open_p50;open_p95;close_p50;close_p95
NC;Matthews;28104;198000.0;516239.99999999994;406800.0;474949.6875
AZ;Glendale;85306;216000.0;670021.875;388800.0;504000.0
OH;Cleveland;44130;261000.0;818285.6249999999;343800.0;495450.0
ON;Toronto;M5V 2B3;315000.0;699930.0;289800.0;423540.0
QC;Montréal;H2X 1K5;250200.0;309960.0;354600.0;539910.0
AB;Calgary;T2J 6Y5;604800.0;604800.0;0.0;0.0
ON;Mississauga;L5A 3Z1;311400.0;351900.0;293400.0;340379.99999999994
OH;Cleveland;44106;255600.0;567000.0;349200.0;502199.99999999994
OH;Chagrin Falls;44023;216000.0;846719.9999999995;388800.0;509040.0
PA;Pittsburgh;15223;234000.0;381419.99999999994;370800.0;522675.0
ON;Toronto;M2R 1M6;428400.0;496440.0;176400.0;244440.0
ON;Toronto;M6G 1C5;604800.0;961199.9999999999;0.0;319139.99999999994
WI;Mc Farland;53558;345600.0;501840.0;259200.0;431910.0
ON;Bradford;L3Z 0A2;453600.0;453600.0;151200.0;151200.0
ON;Toronto;M9W 1N7;352800.0;352800.0;252000.0;252000.0
QC;Montréal;H2T 2S9;226800.0;262800.0;378000.0;433080.0
QC;Saint-Laurent;H4R 1K4;226800.0;375300.0;378000.0;447300.0
OH;Mentor On The Lake;44060;388800.0;476100.0;216000.0;368100.0
PA;Pittsburgh;15233;237600.0;707670.0;367200.0;519187.5
QC;Montréal;H2T 1R9;183600.0;354509.99999999994;421200.0;499770.0
ON;Richmond Hill;L4S 0B2;217800.0;403289.99999999994;387000.0;431460.0
ON;Toronto;L4L 4V9;183600.0;183600.0;421200.0;421200.0
QC;Boisbriand;J7H 0A2;435600.0;471240.0;169200.0;204840.0
NC;Davidson;28036;255600.0;524025.0;349200.0;459540.0
ON;Toronto;M6S 3Z3;244800.0;461879.99999999994;360000.0;430380.0
ON;Toronto;M1P 2W9;182700.0;194850.0;422100.0;434250.0
QC;Montréal;H2R 2C5;158400.0;158400.0;446400.0;446400.0
PA;Pittsburgh;15220;349200.0;604800.0;255600.0;497587.5
ON;Brampton;L7A 1G2;194400.0;194400.0;410400.0;410400.0
AZ;Phoenix;85083;329400.0;416565.0;275400.0;461699.99999999994
NV;Henderson;89123;277200.0;662219.9999999999;327600.0;513944.9999999998
WI;Madison;53719;220500.0;438615.0;384300.0;482535.0
ON;Mississauga;L5L 3T5;171000.0;171000.0;433800.0;433800.0
NC;Charlotte;28246;180000.0;331919.99999999994;424800.0;474300.0
ON;Toronto;M6J 1Y6;216000.0;468359.99999999977;388800.0;470160.0
ON;Brampton;L6W 0A6;313200.0;357120.0;291600.0;357840.0
ON;Mississauga;L5G 1C8;126000.0;346320.0;478800.0;503280.0
OH;Cleveland;44195;243000.0;604800.0;361800.0;455400.0
WI;Mount Horeb;53572;266400.0;590310.0;338400.0;482310.0
AB;Calgary;T2S 0B8;144000.0;144000.0;460800.0;460800.0
PA;Pittsburgh;15203;396000.0;633240.0;208800.0;470520.0
ON;Brampton;L6S;234000.0;310320.0;370800.0;425520.0
ON;Mississauga;L4X 1L8;264600.0;308340.0;340200.0;383940.0
PA;Pittsburg;15231;716400.0;1024200.0;-111600.0;196199.99999999997
QC;Montréal;H2R 1S6;457200.0;457200.0;147600.0;147600.0
AZ;Cave Creek;85327;216000.0;235440.0;388800.0;437400.0
ON;Toronto;M6J 1G1;217800.0;428231.2499999999;387000.0;443846.24999999994
WI;De Forest;53532;338400.0;736200.0;266400.0;440100.0
ON;Thornhill;L4J 7Y1;435600.0;691560.0;169200.0;425160.0
OH;Avon;44011;241200.0;564434.9999999998;363600.0;428827.5
AB;Calgary;T2W 3P5;216000.0;254880.0;388800.0;421200.0
ON;Toronto;M5A 0K6;180000.0;180000.0;424800.0;424800.0
WI;Madison;53714;221400.0;885779.9999999999;383400.0;476679.375
NV;Las Vegas;89161;327600.0;327600.0;277200.0;385920.0
ON;Brampton;L6P 2R1;356400.0;579960.0;248400.0;335879.99999999994
ON;Toronto;M6B 3S7;226800.0;291600.0;378000.0;530640.0
QC;Montréal;H2S 3R2;403200.0;403200.0;201600.0;201600.0
QC;Montréal;H2V 4E7;264600.0;446490.0;340200.0;451439.9999999999
QC;Montréal;H2T 2K8;226800.0;371520.0;378000.0;431280.0
ON;Toronto;M5A 1L9;201600.0;201600.0;403200.0;403200.0
ON;Etobicoke;M9C 1B8;276300.0;577350.0;328500.0;349650.0
AZ;Laveen Village;85339;262800.0;595575.0;342000.0;495450.0
OH;Akron;44129;212400.0;212400.0;392400.0;392400.0
ON;Toronto;M3H 3M6;245250.0;325035.0;359550.0;439335.0
WI;Fitchburg;53713;234900.0;672480.0;369900.0;423900.0
NV;Henderson;89147;604800.0;604800.0;0.0;0.0
ON;Markham;L3P;273600.0;423539.9999999999;331200.0;453779.9999999999
ON;Toronto;M6H 4A9;264600.0;350280.0;340200.0;397080.0
AB;Calgary;T3C 0X9;171000.0;171000.0;433800.0;433800.0
ON;Mississauga;L5C 4E6;264600.0;378000.0;340200.0;374400.0
WI;Madison;53704;234000.0;697275.0;370800.0;492750.0
PA;Pittsburgh;15219;288000.0;674099.9999999999;316800.0;468815.62499999994
NV;Las Vegas;89110;284400.0;578339.9999999999;320400.0;403099.5059967041
QC;Chambly;J3L 2H6;108000.0;108000.0;496800.0;496800.0
AZ;Tolleson;85353;252000.0;667800.0;352800.0;440100.0
PA;Pittsburgh;15201;291600.0;484998.74999999994;313200.0;506894.0625
ON;Toronto;M6A 1S5;302400.0;302400.0;302400.0;302400.0
QC;Montréal;H2L 1A5;185400.0;290700.0;419400.0;469620.0
QC;Pierrefonds;H8Y 3C8;241200.0;241200.0;363600.0;363600.0
WI;Madison;53718;277200.0;803160.0;327600.0;492336.5625
ON;Toronto;M8V 1M1;241200.0;241200.0;363600.0;363600.0
QC;Montréal;H4C 1H7;277200.0;277200.0;327600.0;327600.0
ON;Whitby;L1N 2M1;187200.0;224460.0;417600.0;417600.0
ON;Toronto;M4S 2N4;172800.0;331559.99999999994;432000.0;448830.0
AZ;Phoenix;85233;126000.0;126000.0;478800.0;478800.0
AB;Calgary;T2R 0A5;525600.0;597059.9999999999;79200.0;495720.0
ON;Mississauga;L4W 1E3;205200.0;542159.9999999999;399600.0;411120.0
PA;Pittsburgh;15204;157500.0;425159.99999999977;447300.0;508680.0
OH;Bedford;44146;221400.0;404489.765625;383400.0;449235.0
ON;Markham;L3P 1B7;252000.0;308700.0;352800.0;369000.0
AZ;Central City Village;85034;365400.0;365400.0;239400.0;239400.0
QC;Longueuil;J4K 2V1;277200.0;293400.0;327600.0;343800.0
QC;Saint-Joseph-du-Lac;J0N 1M0;207900.0;213570.0;396900.0;402570.0
AZ;Phoenix;85044;268200.0;604800.0;336600.0;482144.06249999994
AB;Rocky View;T4A 0G3;262800.0;402479.99999999994;342000.0;348480.0
ON;Toronto;M4W 2L8;248400.0;333900.0;356400.0;430200.0
AZ;Phoenix;85017;302400.0;573353.4375;302400.0;456502.49999999994
WI;Verona;53593;234000.0;498419.9999999999;370800.0;554400.0
NV;Las Vegas;89107;285300.0;840419.9999999995;319500.0;471630.9374999998
QC;Longueuil;J4V 2J1;279000.0;279000.0;325800.0;325800.0
ON;Richmond Hill;L4C 4M6;928800.0;928800.0;-324000.0;-324000.0
AB;Calgary;T2P 1B3;280800.0;528990.0;324000.0;450000.0
AZ;Phoenix;85028;247500.0;790638.7499999998;357300.0;467312.51953125
AZ;Phoenix;85027;234000.0;582975.0;370800.0;496800.0
ON;Toronto;M3C 0G3;253800.0;253800.0;351000.0;351000.0
OH;South Euclid;44121;349200.0;1052100.0;255600.0;457460.15625
OH;Bedford Heights;44146;257400.0;945899.9999999999;347400.0;475560.0
ON;Mississauga;L5M 6Y4;190800.0;190800.0;414000.0;414000.0
ON;Toronto;M4E 3S2;162000.0;162000.0;442800.0;442800.0
ON;Concord;L4K 2A1;201600.0;221040.0;403200.0;422640.0
IL;Urbana;61801;239400.0;646605.0;365400.0;493514.99999999994
AZ;Surprise;85379;230400.0;520188.74999999994;374400.0;506370.9375
ON;Toronto;M9W 5Z3;324000.0;336960.0;280800.0;355319.99999999994
AZ;​Gilbert;85297;133200.0;133200.0;471600.0;471600.0
ON;Toronto;M4Y 1Z8;226800.0;446400.0;378000.0;416160.0
PA;Canonsburg;15317;232200.0;658035.0;372600.0;473445.0
AB;Calgary;T2X 1Z5;172800.0;626399.9999999999;432000.0;441720.0
ON;Markham;L3P 1B8;302400.0;779759.9999999997;302400.0;346320.0
AB;Calgary;T2B 2X3;208800.0;208800.0;396000.0;396000.0
ON;Toronto;M6J 3X5;185400.0;196740.0;419400.0;430740.0
ON;Etobicoke;M8Z 1M8;238500.0;294840.0;366300.0;390510.0
OH;Stow;44224;255600.0;602752.5;349200.0;511199.9999999999
ON;Toronto;M2H 1S8;345600.0;350460.0;259200.0;264060.0
NC;Charlotte;28227;277200.0;619920.0;327600.0;475200.0
NC;Concord;28025;171900.0;520739.9999999999;432900.0;525600.0
ON;Vaughan;L6A 0Y6;198000.0;198000.0;406800.0;406800.0
NC;Charlotte;;198000.0;664559.9999999998;406800.0;597600.0
AB;Airdrie;T4B 3S6;255600.0;268560.0;349200.0;362160.0
OH;Warrensville Heights;44128;266400.0;604800.0;338400.0;461700.0
WI;Brooklyn;53521;165600.0;300600.0;439200.0;578700.0
ON;Mississauga;L5V 3B7;343800.0;988019.9999999998;261000.0;366660.0
QC;Montréal;H4A 1E4;216000.0;280170.0;388800.0;488700.0
ON;Brampton;L6S 4L6;302400.0;302400.0;302400.0;302400.0
AZ;Peoria;85385;216000.0;276480.0;388800.0;460800.0
QC;Montréal;H2W 1Y9;189000.0;200340.0;415800.0;427140.0
ON;Toronto;M4T 1Z6;261900.0;361440.0;342900.0;495539.99999999994
QC;Montréal;H3A 1Y9;604800.0;604800.0;0.0;0.0
ON;Whitby;L1N 2M7;162000.0;162000.0;442800.0;442800.0
PA;Pittsburgh;15213;243000.0;645389.9999999998;361800.0;483682.5
PA;Ben Avon;15202;259200.0;259200.0;345600.0;345600.0
AB;Calgary;T2H 2X7;457200.0;457200.0;147600.0;147600.0
OH;Mentor;44060;217800.0;457274.25;387000.0;468448.41796875
AZ;Phoenix;85331;216000.0;619200.0;388800.0;475200.0
AB;Calgary;T2Y 2Z7;347400.0;577799.9999999999;257400.0;374580.0
OH;Hiram;44234;219600.0;364320.0;385200.0;561600.0
ON;Markham;L3R 3P3;252000.0;696600.0;352800.0;447300.0
ON;Toronto;M4M;194400.0;622439.9999999999;410400.0;473580.0
PA;Monroeville;15146;273600.0;872009.9999999998;331200.0;425013.0468749999
AZ;Mesa;85275;180000.0;544319.9999999999;424800.0;449100.0
ON;Toronto;M5B 1C7;331200.0;396000.0;273600.0;380519.99999999994
ON;Richmond Hill;L4C 6Z1;268200.0;674729.9999999997;336600.0;407790.0
QC;Montréal;H2W 1N3;243000.0;529019.9999999999;361800.0;451979.99999999994
OH;Cleveland Heights;44112;223200.0;223200.0;381600.0;381600.0
ON;Mississauga;L5A 4E4;266400.0;291150.0;338400.0;386100.0
QC;Montréal;H4B 1N5;313200.0;384480.0;291600.0;362880.0
ON;Aurora;L4G 1P3;259200.0;282960.0;345600.0;392400.0
ON;Markham;L3R 3P9;252000.0;357750.0;352800.0;422325.0
QC;Montréal;H4A 1E2;327600.0;449100.0;277200.0;338220.0
NC;Belmont;28012;234000.0;493975.01953124977;370800.0;486044.99999999994
AB;Calgary;T2N 1V8;197100.0;416002.5;407700.0;491895.0
ON;Vaughan;L4K 2L7;198000.0;198000.0;406800.0;406800.0
NV;Las Vegas;89166;291600.0;1010519.9999999999;313200.0;431257.5
ON;Mississauga;L4X 2Z2;207000.0;739439.9999999999;397800.0;570960.0
QC;Montréal;H2X 2V5;216900.0;668114.9999999999;387900.0;515520.0
AZ;Mesa;85215;324000.0;767339.9999999999;280800.0;473939.99999999994
ON;Thornhill;L4J 8N4;403200.0;403200.0;201600.0;201600.0
ON;Toronto;M6N 3E5;432000.0;587520.0;172800.0;328320.0
OH;Mayfield Heights;44124;244800.0;604800.0;360000.0;458043.75
OH;Macedonia;44056;259200.0;723239.9999999999;345600.0;468045.0
NV;Las Vegas;88905;225000.0;294660.0;379800.0;449460.0
OH;Cleveland;44120;183600.0;454837.5;421200.0;528869.53125
ON;Toronto;M6E 1C4;189900.0;268650.0;414900.0;427860.0
AB;Calgary;T2T 1Z9;131400.0;269100.0;473400.0;500850.0
NV;Las  Vegas;89115;241200.0;241200.0;363600.0;363600.0
ON;Toronto;M2H 3S8;216000.0;216000.0;388800.0;388800.0
ON;Whitby;L1N 0C8;144000.0;144000.0;460800.0;460800.0
ON;Toronto;M4T 2T5;333000.0;402660.0;271800.0;341460.0
NC;Matthews;28205;208800.0;234720.0;396000.0;421920.0
ON;Toronto;M5S 1L6;309600.0;309600.0;295200.0;295200.0
PA;Bridgeville;15017;342000.0;446625.0;262800.0;476234.99999999994
AZ;Phoenix;85019;186300.0;395094.3749999999;418500.0;491760.0
ON;Toronto;M6C 1B5;147600.0;312120.0;457200.0;524880.0
ON;Toronto;M5J 0B7;311400.0;311400.0;293400.0;293400.0
OH;Westlake;44105;262800.0;262800.0;342000.0;342000.0
ON;Toronto;M5V 2E2;320400.0;378000.0;284400.0;351180.0
QC;Montréal;H2S 1R3;185400.0;203220.0;419400.0;437220.0
ON;Aurora;L4G 1P2;270000.0;591839.9999999999;334800.0;476280.0
OH;Northfield;44067;230400.0;587508.75;374400.0;535140.0
AB;Calgary;T2J 6E9;561600.0;561600.0;43200.0;43200.0
OH;Fairview Park;44116;293400.0;307980.0;311400.0;325980.0
AZ;Peoria;85381;239400.0;651509.9999999998;365400.0;482276.25
OH;Cleveland Heights;44106;234000.0;524159.99999999994;370800.0;479699.99999999994
AB;Calgary;T2J 5N8;255600.0;307440.0;349200.0;457200.0
ON;Toronto;M5V 2A5;226800.0;637560.0;378000.0;458010.0
ON;Toronto;M4S 2M5;158400.0;325529.99999999977;446400.0;526320.0
OH;Cuyahoga Falls;44221;181800.0;490936.87499999994;423000.0;515874.90234375
ON;Toronto;M6G 1B7;271800.0;406799.99999999994;333000.0;467280.0
ON;Vaughan;L4L 1V8;277200.0;277200.0;327600.0;327600.0
ON;Whitby;L1N 4K1;321300.0;524790.0;283500.0;369180.0
ON;Toronto;M1V 0C9;291600.0;330480.0;313200.0;352080.0
ON;Toronto;M5V 2J2;280800.0;280800.0;324000.0;324000.0
ON;Toronto;M1P 4P5;262800.0;374535.0;342000.0;348255.0
NC;Charlotte;28201;284400.0;604800.0;320400.0;460800.0
PA;Pittsburgh;15217;221400.0;557009.9999999999;383400.0;558000.0
CA;Huntington Beach;85206;75600.0;75600.0;529200.0;529200.0
OH;Middleburg Heights;44130;259200.0;524418.7499999999;345600.0;441965.8740234375
ON;Toronto;M5S 2B4;265500.0;857969.9999999998;339300.0;446759.99999999994
OH;Brecksville;44141;237600.0;480960.0;367200.0;476640.0
ON;Mississauga;L5N 8E1;273600.0;520379.9999999999;331200.0;362160.0
AZ;Sun City;85373;172800.0;556919.9999999999;432000.0;490320.0
ON;Scarborough;M1W 2S8;309600.0;360360.0;295200.0;396720.0
ON;Toronto;M5T 2L4;225000.0;569609.9999999999;379800.0;440100.0
ON;Toronto;M5R 1V7;234000.0;395279.99999999994;370800.0;429120.0
ON;Toronto;M6G 1Y6;604800.0;1054080.0;0.0;499319.99999999994
ON;Scarborough;M4B 2K5;230400.0;275760.0;374400.0;419760.0
ON;Mississauga;L4V 1T2;604800.0;604800.0;0.0;0.0
ON;Mississauga;L4W 5K1;277200.0;286380.0;327600.0;407159.99999999994
AZ;Gilbert;85296;180000.0;507239.99999999994;424800.0;467111.25
ON;Toronto;M5J 1A7;208800.0;521279.9999999999;396000.0;448560.0
ON;East Mississauga;L4X 1L4;511200.0;511200.0;93600.0;93600.0
QC;Pointe-Claire;H9S 4K9;246600.0;403200.0;358200.0;488879.99999999994
AZ;Cave Creek;85331;162000.0;464399.9999999999;442800.0;515520.0
QC;Montréal;H3B 4G5;248400.0;384300.0;356400.0;385200.0
ON;Toronto;M6H 1Z5;129600.0;129600.0;475200.0;475200.0
QC;Dollard-des-Ormeaux;H8Y 3C7;199800.0;298800.0;405000.0;422640.0
OH;Tallmadge;44278;270000.0;733477.4999999999;334800.0;489060.0
AB;Calgary;T2G 0B2;291600.0;676709.9999999998;313200.0;467820.0
PA;Pittsburgh;15235;255600.0;991332.421875;349200.0;452917.96875
ON;Stouffville;L4A 2S8;266400.0;279360.0;338400.0;351360.0
NV;Las Vegas;89131;226800.0;530784.8437499999;378000.0;485589.37499999994
QC;Montréal;H1W 1T3;277200.0;277200.0;327600.0;327600.0
QC;Montréal;H4G 1W8;241200.0;286200.0;363600.0;448560.0
AB;Calgary;T2Z 3V8;216900.0;427589.9999999999;387900.0;424260.0
ON;Mississauga;L5L 1X3;237600.0;237600.0;367200.0;367200.0
WI;Belleville;53508;174600.0;376650.0;430200.0;499050.0
ON;Toronto;M6E 1B4;241200.0;393840.0;363600.0;410400.0
NC;Monroe;28110;266400.0;577462.5;338400.0;447119.9999999999
AB;Calgary;T3H 0V5;225000.0;362879.9999999998;379800.0;421920.0
ON;Toronto;M4C 1N2;201600.0;246960.0;403200.0;403200.0
QC;Montréal;H3H 1M2;285300.0;705374.9999999999;319500.0;407430.0
ON;Toronto;M5G 1C3;268200.0;771480.0;336600.0;431145.0
QC;Montréal;H2S 1K7;208800.0;276480.0;396000.0;469440.0
AB;Calgary;T3E 6K6;180900.0;288359.99999999994;423900.0;459450.0
PA;New Kensington;15068;214200.0;524925.0;390600.0;495900.0
ON;Toronto;M4C 1J7;214200.0;259199.99999999997;390600.0;408240.0
ON;Toronto;M5L 1G5;172800.0;200160.0;432000.0;484199.99999999994
ON;Mississauga;L5C 0A2;248400.0;248400.0;356400.0;356400.0
ON;Scarborough;M1W 3Y1;340200.0;996660.0;264600.0;413639.99999999994
ON;Toronto;M1P 2S1;349200.0;349200.0;255600.0;255600.0
AB;Calgary;T2S 3A8;263700.0;309870.0;341100.0;387270.0
AZ;Mesa;85207;230400.0;604800.0;374400.0;456525.0
ON;Toronto;M6A 3A1;284400.0;867779.9999999999;320400.0;375480.0
QC;Montréal;H3G 2S8;234000.0;762119.9999999999;370800.0;393480.0
AB;Calgary;T3A 3S8;216000.0;260550.0;388800.0;447120.0
ON;Toronto;M6G 1C4;198000.0;423360.0;406800.0;519479.99999999994
PA;Aspinwall;15215;218700.0;528570.0;386100.0;458415.0
ON;Toronto;M5V 1C2;252000.0;366840.0;352800.0;407880.0
ON;Toronto;M2H 2S4;172800.0;198720.0;432000.0;457920.0
OH;Painesville;44077;230400.0;636209.9999999999;374400.0;527715.0
AZ;Litchfield Park;85340;208800.0;546479.9999999999;396000.0;484970.625
AZ;Phoenix;85226;270000.0;507779.9999999998;334800.0;524970.0
NC;North Carolina;28205;198000.0;198000.0;406800.0;406800.0
AZ;Glendale;85305;291600.0;604800.0;313200.0;407159.99999999994
ON;Vaughan;L4K 1G7;201600.0;201600.0;403200.0;403200.0
AZ;Phoenix;85015;271800.0;495179.9999999998;333000.0;493402.49999999994
OH;North Ridgeville;44039;225000.0;567298.125;379800.0;488835.0
AB;Calgary;T3H 3P8;259200.0;539280.0;345600.0;392760.0
OH;Highland Heights;44143;264600.0;550215.0;340200.0;483367.5
NC;Charlotte;28208;216000.0;533789.9999999998;388800.0;482040.0
NC;Indian Trail;28079;208800.0;482909.06249999994;396000.0;484740.3515625
AB;Calgary;T2M 0M6;637200.0;779760.0;-32400.0;110159.99999999999
ON;Markham;L3R 1A7;248400.0;353160.0;356400.0;447840.0
QC;Montréal;H3J 1R4;302400.0;391499.99999999994;302400.0;341279.99999999994
ON;Mississauga;L4Z 1X8;270000.0;299160.0;334800.0;363960.0
ON;Toronto;M4K 1P3;287100.0;758160.0;317700.0;393345.0
ON;Toronto;M4W 3T3;252000.0;252000.0;352800.0;352800.0
ON;Toronto;M4M 2A6;194400.0;275400.0;410400.0;416880.0
ON;Toronto;M5J 2W4;189000.0;238950.0;415800.0;458100.0
ON;Richmond Hill;L4C 3C9;311400.0;527579.9999999999;293400.0;371699.99999999994
AB;Calgary;T2T 3T1;171900.0;234270.0;432900.0;495270.0
QC;Montréal;H2X 3K7;352800.0;700559.9999999999;252000.0;377279.99999999994
ON;Toronto;M4P 2C8;247500.0;388800.0;357300.0;484875.0
ON;Toronto;M9W 6K5;239400.0;261720.0;365400.0;416160.0
ON;Etobicoke;M9W 1J3;280800.0;300240.0;324000.0;426060.0
QC;Saint-Constant;J5A 2J8;129600.0;129600.0;475200.0;475200.0
NC;Charlotte;28215;273600.0;581034.375;331200.0;454950.0
ON;Etobicoke;M8Z 1A2;192600.0;192600.0;412200.0;412200.0
ON;Aurora;L4G 1N2;196200.0;320940.0;408600.0;533340.0
ON;Toronto;M5V 3G7;217800.0;529199.9999999999;387000.0;492480.0
AB;Calgary;T2N 2V2;249300.0;394289.99999999994;355500.0;440730.0
ON;Vaughan;L4K 0A3;259200.0;301680.0;345600.0;366840.0
IL;Tolono;61880;250200.0;255060.0;354600.0;433980.0
ON;Vaughan;L4J 1A1;250200.0;280980.0;354600.0;385380.0
ON;Mississauga;L5K 2K8;264600.0;476639.9999999999;340200.0;450720.0
AZ;Surprise;85378;153000.0;601019.9999999998;451800.0;484661.25
NV;North Las Vegas;89084;273600.0;802800.0;331200.0;489825.0
AB;Calgary;T3K 4W7;646200.0;971820.0;-41400.0;284220.0
QC;Brossard;J4Z 3G3;180000.0;180000.0;424800.0;424800.0
NC;Denver;28037;234000.0;362978.7890625;370800.0;484875.0
PA;Bethel Park;15102;226800.0;503639.9999999999;378000.0;501086.25
ON;Toronto;M4P 3H1;214200.0;265680.0;390600.0;445140.0
OH;LaGrange;44050;315000.0;327960.0;289800.0;302760.0
NC;Kannapolis;28081;210600.0;539100.0;394200.0;522900.0
AB;Calgary;T2H 0J2;241200.0;244440.0;363600.0;467280.0
ON;North York;M6A 2T9;268200.0;362565.0;336600.0;347310.0
AB;Calgary;T3K 0H3;257400.0;297900.0;347400.0;387900.0
QC;Montréal;H3J 1N9;226800.0;538469.9999999999;378000.0;508410.0
ON;North York;M3B 1X7;320400.0;397260.0;284400.0;364320.0
QC;Montréal;H2P 1V5;300600.0;392939.99999999994;304200.0;347939.99999999994
PA;Homestead;15120;289800.0;703710.0;315000.0;486348.75
ON;Toronto;M6H 1M1;230400.0;272160.0;374400.0;414000.0
ON;Toronto;M1V 4S5;259200.0;410400.0;345600.0;414900.0
NC;Charlotte;28213;252000.0;573803.4375;352800.0;448138.125
ON;York;M9N 2S4;284400.0;307080.0;320400.0;343080.0
ON;Mississauga;L5C 4E9;247500.0;287550.0;357300.0;396000.0
QC;Montréal;H1N 1A1;216450.0;300285.0;388350.0;472185.0
PA;North Huntingdon;15642;195300.0;630540.0;409500.0;494145.0
AZ;Phoenix;85012;194400.0;582480.0;410400.0;531832.5
ON;Toronto;M4J 1L6;206100.0;324540.0;398700.0;430740.0
ON;Toronto;M4P 1J4;298800.0;334439.99999999994;306000.0;450179.99999999994
AZ;Phoenix;85041;219600.0;884614.21875;385200.0;511199.99999999994
OH;Solon;44139;238500.0;554568.75;366300.0;466382.8125
QC;Montréal;H2L 3L5;206100.0;261990.0;398700.0;454590.0
ON;Toronto;M5E 1C3;190800.0;222300.0;414000.0;495000.0
AB;Calgary;T2R 0A4;205200.0;286200.0;399600.0;522900.0
AZ;scottsdale;85258;144000.0;144000.0;460800.0;460800.0
ON;Toronto;M4S 1Z9;216000.0;353069.99999999994;388800.0;456390.0
AB;Calgary;T3H 3C8;273600.0;924659.9999999999;331200.0;421920.0
NV;North Las Vegas;89081;304200.0;843636.09375;300600.0;442826.015625
ON;Pickering;L1V 1B8;269100.0;568259.9999999999;335700.0;365535.0
ON;Toronto;M4K 3V7;271800.0;322020.0;333000.0;383220.0
ON;Maple;L6A 3P5;216000.0;216000.0;388800.0;388800.0
ON;Brampton;L6Y 1L9;199800.0;275940.0;405000.0;426060.0
AB;Calgary;T2R 1J6;223200.0;278280.0;381600.0;436680.0
ON;Newmarket;L3Y 9E4;259200.0;259200.0;345600.0;345600.0
ON;Toronto;M4T 1Y5;208800.0;284130.0;396000.0;484920.0
AB;Calgary;T2X 0T9;297000.0;356940.0;307800.0;367740.0
ON;Toronto;M6G 1C2;230400.0;358200.0;374400.0;496800.0
QC;Montréal;H3A 1B2;524700.0;608130.0;80100.0;163530.0
QC;Laval;H7N 0A8;277200.0;359819.99999999994;327600.0;369720.0
QC;Montréal;H2V 4G9;199800.0;310859.9999999998;405000.0;534600.0
ON;Toronto;M6G 2Y3;138600.0;378000.0;466200.0;511650.0
QC;Laval;H7T 1R6;720000.0;720000.0;-115200.0;-115200.0
OH;Parma;44130;244800.0;621000.0;360000.0;473400.0
ON;Mississauga;L4Y 1M6;313200.0;313200.0;291600.0;291600.0
ON;Brampton;L6X 4L9;259200.0;259200.0;345600.0;345600.0
ON;Toronto;M4Y 1R4;275400.0;317700.0;329400.0;556200.0
AB;Calgary;T2B 2E9;190800.0;190800.0;414000.0;414000.0
ON;Toronto;M3N 2V3;320400.0;347490.0;284400.0;343620.0
AZ;Mesa;85208;298800.0;1013849.9999999999;306000.0;445319.99999999994
ON;Mississauga;L5G 4N1;253800.0;365580.0;351000.0;462780.0
QC;Saint-Lambert;J4R 1R5;266400.0;266400.0;338400.0;338400.0
AB;Calgary;T2M 1H6;268200.0;318420.0;336600.0;386820.0
ON;North York;M3A 2X7;334800.0;334800.0;270000.0;270000.0
ON;Newmarket;L3Y 2R9;237600.0;305640.0;367200.0;376920.0
ON;Toronto;M6J 1C9;138600.0;143460.0;466200.0;471060.0
