state;city;postal_code;business_id;cool_reviews
ON;Markham;L3P 1B7;-DDQoNUvrGe8d75OvCDRpQ;2
AZ;Central City Village;85034;j8j0IV_eemJpFuRRvdNobQ;4
QC;Longueuil;J4K 2V1;0tlAcRTVzFsAYIqvj0brdg;2
QC;Saint-Joseph-du-Lac;J0N 1M0;OHzYA9aScnfix3uG7wEA7Q;4
AZ;Phoenix;85044;KFAJsmQ6GnHxyfmv16s9VA;273
AB;Rocky View;T4A 0G3;Rkju8tDn0dpK0dU9-u0Q2w;31
ON;Toronto;M4W 2L8;XD0LjNuPPwJPsTAHecUh7A;50
NV;Las Vegas;89107;1SqLPgnZEVeVYDM-AuoFhg;202
QC;Longueuil;J4V 2J1;vkqbEnmPvIdI6cT45F9Jyw;1
ON;Richmond Hill;L4C 4M6;eRZuxjnaMviiVyvhejwTBQ;7
AZ;Phoenix;85028;qQCsLGMncJp1xWUGnOKCQA;280
ON;Toronto;M3C 0G3;pbt-wWuOE2Kp4rvz57Bdvg;0
OH;South Euclid;44121;WghhtS-tqDWMh_W2O13CYA;16
OH;Bedford Heights;44146;lun-Ud4ctC_Khe8N--n-Kg;14
ON;Concord;L4K 2A1;kWsvxkQII1zKTXX2lQKI1g;1
AZ;Surprise;85379;-qb_3LLSnBcHA6zc8NRSxQ;71
ON;Toronto;M9W 5Z3;Z0_qLqeFwOQGhBd_aC9s6w;8
IL;Champaign;61821;hvPPw19VdGRsOEkxgyD7tg;50
ON;Toronto;M4Y 1Z8;X64Hg_1vFDCzyFqvg2VcTg;11
PA;Pittsburgh;15237;pHSHm72bwR09Mt022CVvrw;107
PA;Canonsburg;15317;mn34xdJjVNeHFryhDwmldg;48
ON;Markham;L3P 1B8;f9Y_Q6_RDnVVOg8rOK7NBA;23
ON;Etobicoke;M8Z 1M8;VFn4bTxMi5NbpF87h-apUg;10
OH;Stow;44224;om7YKYOC-Dulqq4Bl5lRYg;53
ON;Toronto;M2H 1S8;He_4k_w_8bjWnoepahS2zw;68
NC;Charlotte;28227;QnCBkwWiu19YPNnSDyF6eA;68
AZ;Mesa;85206;eY31R4Fy22ynj-FtnUUeAg;91
AB;Airdrie;T4B 3S6;y-Jp4iSIMDJE4JzGBh7M-g;2
OH;Warrensville Heights;44128;eLYhQ_SK0KXEiREGu_PCIQ;57
ON;Mississauga;L5V 3B7;iwFoA98-OgcdXmNS0LxNOA;17
QC;Montréal;H4A 1E4;ePXn4TX9DkfAeDK8VD5jLw;39
ON;Brampton;L6S 4L6;Mdk1C_CBlKjX1sfH-xLIBg;0
AZ;Phoenix;85034;JmI9nslLD7KZqRr__Bg6NQ;1010
QC;Montréal;H2W 1Y9;TW4s25QJc6atvEYHyCBDKQ;1
ON;Toronto;M4T 1Z6;ikI3t6meCr4_DpHHZs6N2w;25
QC;Montréal;H3A 1Y9;7dLsjpsoHDoOVIhQriYc7g;9
PA;Ben Avon;15202;7YLvFqyFkIZkj5l6tnbqrw;12
AZ;Phoenix;85085;7MeMGh0SUlF-GuTyruwtcw;176
AB;Calgary;T2H 2X7;O_iEh-an9i3grDAcyhvLEA;0
OH;Mentor;44060;tsx0bZbS4ciySrHZr8EFmw;54
AZ;Phoenix;85331;vAf3U749Y1hnFfnMpKHuyw;6
AB;Calgary;T2Y 2Z7;agZ8a60jsM8OfcherMHIHQ;3
OH;Hiram;44234;bq7d1qzYK4Ssjv-2aUg1Ww;15
ON;Markham;L3R 3P3;QGTqGNLZbBA1QD8L_fO9ZA;197
AZ;Phoenix;85027;825nC-s-cQG6Hsul5Gm2cA;175
AZ;Phoenix;85051;VyVIneSU7XAWgMBllI6LnQ;671
ON;Toronto;M5B 1C7;U6ZPS03Nnm-peYC0q_bV6Q;52
NV;Las Vegas;89135;RhEvP5flF6KoPriMHmVYGg;584
ON;Toronto;M4J 1M2;c_hzWIFgbmirxHnzBtkH0A;23
ON;Richmond Hill;L4C 6Z1;9VhZRkmyoEho58vmnMh_Hg;11
OH;Cleveland Heights;44112;zAnYxgkDJDxCBZmmm-kISA;0
ON;Mississauga;L5A 4E4;YAkGt01m776IpZ7KFdnQDw;13
QC;Montréal;H4B 1N5;_EE9R5qFQnbvywI7ogrNkA;2
ON;Aurora;L4G 1P3;Y3Mwhwj3TmF7ka552_sY_A;9
NV;Henderson;89123;TCoBE_BkDRrK0bWrh5VueQ;348
ON;Markham;L3R 3P9;3fw2X5bZYeW9xCz_zGhOHg;45
QC;Montréal;H4A 1E2;6nwhm3opaLaKFekuF4gqhA;23
NC;Belmont;28012;z2Yivr-C0K0H2sLNXvnZyg;67
AB;Calgary;T2N 1V8;dnuGf1lbgsnoFDJErsXPJw;24
NV;Las Vegas;89166;ppHkkuDvvH8g1Enz6F8OJA;58
ON;Mississauga;L4X 2Z2;yf2WBvlgwNYR7wIJxE07Kg;4
PA;Wexford;15090;SeQlCrKvyM2j8m_75gtouQ;74
QC;Montréal;H2X 2V5;bI28nvujPldWdWsQ5sVRlQ;22
ON;Thornhill;L4J 8N4;7IZZ29OOvaX7T3YSL11m5Q;0
ON;Toronto;M6N 3E5;Cw7jwVBAahxMNcE_KijLWQ;8
OH;Mayfield Heights;44124;dWliPaP9k43hSKGSujNFXg;39
OH;Cleveland;44120;xBgQ4T6mhS5VsmK9u6mBcg;118
ON;Toronto;M6E 1C4;W8Rv62fsDCbDp0L-Vl1NFg;20
AB;Calgary;T2T 1Z9;-nvnXC3msTAGFM3V2qWFoA;1
NV;Las  Vegas;89115;Rmiv34SGRqJDm_5Db29IrQ;4
NC;Charlotte;28269;ur3FZlizds6D73-1YOCtxA;48
ON;Toronto;M4T 2T5;OWmacE2tt1WVpJk90a4ElA;4
ON;Toronto;M5S 1L6;1RE-r3jSXwDoH252u2or1g;5
PA;Bridgeville;15017;gczGHQG2cNIRzQpc9YCl6Q;48
AZ;Phoenix;85019;Q7bAF6MrZ8wWfLsxaPl2Yw;81
OH;Macedonia;44056;0mS42KOASlBugoM-SAc7gQ;55
ON;Toronto;M6C 1B5;TozYSxnKbMECma0exWdnFg;13
ON;Toronto;M5J 0B7;6DYCxvDvSQbh3bGD2zFsOA;1
OH;Westlake;44105;laz6mq3Jm505Lq5TfI_zjw;5
ON;Aurora;L4G 1P2;qGtagj4xXNrF9rIEkiihTw;13
OH;Northfield;44067;jkicNu9xyZhsAOuDqbgDVQ;41
AB;Calgary;T2J 6E9;gEtxu18cfOw-SMPNzax4-w;1
OH;Fairview Park;44116;bVE26iEtkEsAWZHMVyAPeQ;8
NC;Pineville;28134;zKacC3jzdl9MJLkczFI6qg;84
AZ;Peoria;85381;6-VJLO3Phc8uenJaLH54Og;156
OH;Cleveland Heights;44106;g5zVkPRW2umfpCuDkan7tQ;100
AB;Calgary;T2J 5N8;hhlzZ7bUHpwPt9LJQHUXHg;12
ON;Toronto;M5V 2A5;uPa5hrWmHm0n1l4MSyVMGQ;52
ON;Toronto;M4S 2M5;YH8Bn-7pLR-SFR8MCgQj1w;19
OH;Cuyahoga Falls;44221;wimxqg3i1WMySgI7nrqf6A;57
ON;Vaughan;L4L 1V8;HtctU6CwYrKN3r2SL259EA;14
ON;Toronto;M1V 0C9;2PCz_uVX7GOXtGHNXAPXhw;15
ON;Toronto;M5V 2J2;6t83_2zS0GtjKavRGGydLg;5
ON;Toronto;M1P 4P5;5ibm7zDgxE7WwDFNaZbdKw;21
NC;Charlotte;28201;wB_7qEYYL16r6ESoxXtv7Q;3
PA;Pittsburgh;15217;hcFSc0OHgZJybnjQBrL_8Q;136
OH;Middleburg Heights;44130;IGs9SsR-ZjhszZuArhttLQ;133
NC;Charlotte;;gblFg_GOg8OTPEO2sbCHhg;26
ON;Toronto;M5S 2B4;zXAH-mQyIj9ErATOQwcaIQ;18
ON;Mississauga;L5N 8E1;FuYTMNlkpe898_c0EiySFA;11
AZ;Sun City;85373;Oldo2Cqxdzo776xzKkIABw;5
ON;Scarborough;M1W 2S8;TYEQ38ONpmYMYv378IByhw;24
ON;Toronto;M5T 2L4;zfQ855VX3SMA_54oVSN5Cw;201
ON;Toronto;M5R 1V7;ghaj1MZzPW1qXYCZWfoTTw;45
ON;Scarborough;M4B 2K5;R6glycHsF99Vmpc1rLSgwQ;2
ON;Mississauga;L4V 1T2;nJqbt78Zk9F3VVrJlfQQuw;3
ON;Mississauga;L4W 5K1;0wD5QH0HK3pQhYhy-ZbyeA;4
ON;Toronto;M5J 1A7;EhGPj8iJDIdaHnWg9d5BgA;51
ON;East Mississauga;L4X 1L4;_7gi1xz2K-flnJpIPKSJUg;3
QC;Pointe-Claire;H9S 4K9;si8GNNo15bAWlOGyqZURgQ;5
AZ;Cave Creek;85331;vz8HFGsITt6aj-nyXkAEFg;123
QC;Montréal;H3B 4G5;HLym8LvjIfaYzRqv3eqMwQ;30
ON;Toronto;M6H 1Z5;N-U0o7hIKy3Z6KY_O4RuPg;1
QC;Dollard-des-Ormeaux;H8Y 3C7;PfwYmVy7wh3upaKyH8LvrA;6
AB;Calgary;T2G 0B2;43V5SUyC04za5ITSvRndog;16
NV;Las Vegas;89131;Kn8nZztS41bKfSOHedqX3g;170
QC;Montréal;H1W 1T3;O8Lo-36jwEgKOtBsOxfnuA;4
QC;Montréal;H4G 1W8;OSf3MYAY0Y4PKZLpki7EZg;17
AZ;Gilbert;85234;3N9U549Zse8UP-MwKZAjAQ;391
AB;Calgary;T2Z 3V8;QTcWmo4yoqSVC_uzjHNZFA;4
ON;Toronto;M6E 1B4;ERnG-1q3igX3VSgm5uLZ6A;16
ON;Toronto;M4C 1N2;6M9Q_BE4R-A-BhsAjNX98w;4
QC;Montréal;H3H 1M2;ZL9sk7Imc42BNRhcjgnqPw;26
QC;Montréal;H2S 1K7;6r2f7qd5NZBv1cLOzRVxKA;21
AB;Calgary;T3E 6K6;z_BS6qapXMX1fA4ZLZ3jCA;0
PA;New Kensington;15068;YbsnQgu_3OmNYsCMXegeHw;32
AZ;Mesa;85215;cxVqsH6a5ro5PaWssb38kw;356
ON;Scarborough;M1W 3Y1;XkQkQxePXFX9mrGHTafbug;18
ON;Toronto;M1P 2S1;CZ8WjbGmjbm_t_qb_kRs0Q;3
AB;Calgary;T2S 3A8;YBheqQPZgh2vu5uUbwquDA;6
PA;Pittsburgh;15232;kwMJ4KfhEcrk9jiMe-S6wQ;87
ON;Toronto;M6A 3A1;cUxsG0rgpE18dMyvyw8Gdg;32
AB;Calgary;T3A 3S8;GgKgN5CZm_m8d-xIzBeC7A;2
ON;Toronto;M2H 2S4;5Zi4pVx9Gdt5PcR8fXC5Cw;0
OH;Painesville;44077;YBb-sAYuFv86MGfwQP5Ojg;40
OH;Twinsburg;44087;IFaRfrlwhQo4gILB0wmA-g;41
AZ;Phoenix;85226;BEc3HRXw8xSEL2C6e47jRQ;51
AZ;Glendale;85305;RtnTbhWYw4QjKhoTBV37OA;316
ON;Vaughan;L4K 1G7;mAWYZLtAI_i2179tljVEYQ;0
AB;Calgary;T3H 3P8;0qOOTYcJT1Tij4gswgYKvQ;6
PA;Monroeville;15146;-R2kwt0qMnzwEdAfXPvkXg;83
NC;Charlotte;28208;yQab5dxZzgBLTEHCw9V7_w;799
NC;Indian Trail;28079;57aBx6Mo_VRk_kMA8J5Efg;37
AB;Calgary;T2M 0M6;lFUCz-x73Jb9eKvLHuanwg;0
NV;North Las Vegas;89030;Hqs4YNST_ZHbshwyi4bnsQ;208
ON;Markham;L3R 1A7;GddF9NCklDiGDk-d9xtTNg;12
QC;Montréal;H3J 1R4;I278B31DJUYCLXd8aQ535w;5
ON;Mississauga;L4Z 1X8;Eu-M3y8a5bIxIRXlCj9yHA;42
ON;Toronto;M4K 1P3;6u-x45q0ETB7SQTAAuKSHw;28
ON;Toronto;M4W 3T3;E-F2IXk3LRTwDk2hGFfKIQ;6
AZ;Mesa;85207;24YIAXzArY1w2GXzoUbcmw;48
ON;Richmond Hill;L4C 3C9;Wj--6FJ5pCRJRKKPIM3-dA;41
AB;Calgary;T2T 3T1;uz5HFLjsaeEQWXh0_C-jCQ;19
QC;Montréal;H2X 3K7;e2BfYiq7HduvAwuuZzzkOg;25
ON;Toronto;M4P 2C8;wNXw53wmePcf_V3rF18LUg;82
ON;Toronto;M9W 6K5;0r6N4FBduexsQaqYDemxIQ;7
ON;Etobicoke;M9W 1J3;KVGdRDCXOPbcDH_3HC1jfA;9
AZ;Glendale;85302;JCmyrBoNl2qfZ-f8I5RA3A;102
QC;Saint-Constant;J5A 2J8;fPWCdV3skRF_NQYTx585VA;2
NV;Las Vegas;89122;MXC9pwIxovWUc9yu1F8OxA;194
ON;Toronto;M5V 3G7;FJMMPL3pxAPYGEPB0Hwlhw;32
AB;Calgary;T2N 2V2;LbAeNotV_LcP-BOdAncbpQ;12
ON;Vaughan;L4K 0A3;iuya9nmV6ievrTNSOdEywg;14
IL;Tolono;61880;wTBfpTjdWG_zoE62B_bLtA;2
ON;Mississauga;L5K 2K8;tmKr2Vvu6I0zJ6kjrS949w;13
AZ;Surprise;85378;rEAFZFziiOWxSLsOLohccQ;36
AB;Calgary;T3K 4W7;l1DtLtgI2hlGNMBSkk5sXg;5
QC;Brossard;J4Z 3G3;Gott37igwwDo1d_-s153gQ;1
NC;Denver;28037;ySEX_WXPLpKrmXfZOth4Bw;25
PA;Bethel Park;15102;CPgyfcsyPegLha1ajaSRoA;42
OH;LaGrange;44050;3dXx7CWqjYPX16WOlj1wEw;4
NC;Kannapolis;28081;PZKk2nlJBFcPPE8W88BOWg;13
WI;Verona;53593;y6R_bSCYiotoUjvygVcFaQ;44
AB;Calgary;T2H 0J2;BVW93go7fyqTszxx2h8XTg;7
ON;North York;M6A 2T9;htVvtLIFftBLqzRISjReDw;127
AB;Calgary;T3K 0H3;r92duI6MtSi1-seaIeQUWA;4
QC;Montréal;H3J 1N9;zwkif4XLEDqdEwEgTWLIVQ;33
ON;North York;M3B 1X7;AGUKqOf0eyWT7n0iRMFmpQ;13
QC;Montréal;H2P 1V5;XVGEv7N3Xwk-UmTB3IsBTw;4
PA;Homestead;15120;1dYpffQi3qdh-dkXF4LZBw;76
ON;Toronto;M6H 1M1;ZiD-51ZPmx682EItg6Y3jA;13
ON;Toronto;M1V 4S5;GkY6UWWn0Fz2ehcuBp66pg;61
NC;Charlotte;28213;6kq9oLduJAYkb2WjAb36KA;105
ON;Mississauga;L5C 4E9;HJSDWSAcyOfP0LgH5CEUuQ;27
QC;Montréal;H1N 1A1;cgvQOPoi2FvVFhHm0Z826w;5
PA;North Huntingdon;15642;HZRTSC7R0JWThNTCqVLnsQ;37
ON;Toronto;M4J 1L6;gISrxk4A5dfrjDivkC-L-Q;23
ON;Toronto;M4P 1J4;OF7N1TA8YEFsD1es84bIWw;13
OH;Hudson;44236;NKyPyXgPG3Ld4645klGyTw;102
AZ;Phoenix;85041;2bXyG9i01EjS9ttdnXToDw;67
OH;Solon;44139;_6n27rKvvDiPzWjcF24onA;86
AB;Calgary;T2R 0A4;wu256I0po1q-uWibLyMpPg;7
ON;Toronto;M4S 1Z9;jVefoZbu5VF80CCB1Q2MaA;42
AB;Calgary;T3H 3C8;SOX_LaN3HIcYgoCB6IPjyQ;5
NV;North Las Vegas;89081;reh3SrjhnJj9kXELD3f2kQ;78
ON;Pickering;L1V 1B8;9tGfb6lZb_E_OkRXD7SHFw;10
ON;Toronto;M4K 3V7;Niu5gimHILyLRRzYGo4Uhw;1
ON;Maple;L6A 3P5;X4VET17jRHWs_XlNIuIlKg;1
ON;Brampton;L6Y 1L9;3FnTXbcCXeZsbiXBW5OCYA;29
ON;Newmarket;L3Y 9E4;0RXpTLAkMqSUUgQ7uKdgIQ;1
ON;Toronto;M4T 1Y5;C_g3n0TGN9IVtwED4WiavA;24
AB;Calgary;T2X 0T9;QtwLIj50i-BwvpjfDU-p9g;3
QC;Montréal;H3A 1B2;BKixFkM5EVZUItxlO0Pn2Q;27
QC;Montréal;H2V 4G9;EEHMMiJUklGGiikqd55HwA;52
QC;Laval;H7T 1R6;_GCzgc3GAokvJFiRhSrTIA;2
PA;Pittsburgh;15220;xA6L2w_TlbxHubb1xeBE8w;50
ON;Mississauga;L4Y 1M6;759faMgpYDW-00vxd-In3A;27
ON;Brampton;L6X 4L9;0kKtYDKvvcQckR4vRmfh5Q;1
NV;Las Vegas;89128;vl2IZrNJEA8npSjqXbdwxw;447
ON;Toronto;M3N 2V3;GIHb9hhmyaAKGncuJMTI8g;6
AZ;Mesa;85208;dFArFtgDj1rIahUDHU8L7Q;31
ON;Mississauga;L5G 4N1;ZAgCOKEmjR_lqnN2OSB4pQ;1
QC;Saint-Lambert;J4R 1R5;SSyulcbXDsyq25OQXhEF3w;0
ON;North York;M3A 2X7;BUCjh7I8m86pB4vkdKiuZw;1
ON;Newmarket;L3Y 2R9;bTY7sXjVc12MxtOAlR8YdQ;3
ON;Mississauga;L5C 4P3;qA0SlNp1fVtMuB51okYhIw;67
QC;Montréal;H4A 2L2;m8LwM6D7UkgZxCj7uw68GA;19
OH;Warrensville Hts.;44122;Y28XY3fko-Sdb9RBBgCDRQ;12
OH;South Euclid;44118;Zs8LPufciU-jDpbAVFqKcA;32
OH;Cleveland Heights;44118;MVIthKWqwkQz0dai7LkVzQ;162
ON;Scarborough;M1S 1T9;R4EhR8xhONLFqqI6ZnzNWw;35
ON;Vaughan;L4L 8A3;0Ya27Av3JpEK5XjuucYRRQ;3
AB;Calgary;T2N 1Z7;inkczVh91Kt4MdwAfKeFWw;23
AZ;Phoenix;85037;85o8XAZDoPmRqHFhdJLAGg;92
ON;Toronto;M6R 1A1;AHrfxUnE1LdhtWTtujFMDw;19
OH;Euclid;44132;OmbTB30icQiY4u6Wv6v4mg;5
QC;Montréal;H3N 1Z1;EGP8HcbENSCobJxfxchvMA;1
NC;Kannapolis;28083;JZGObzUxfOsotOkp1pecdQ;36
ON;Mississauga;L4W 5G5;Ej1kJCB3WDzsgLjoqQRfNQ;2
AB;Calgary;T2J 3V1;jSWqlJWTBBxupeMCJz3wZg;11
ON;Toronto;M5H 4G3;HToSpEtu0pxzcRuaIm5sKg;22
ON;Markham;L3R 9W4;f9OqUyBsY4wCfsnrcIj_Xw;20
OH;Cleveland;44109;HeXqhdzNR2mn-Ez4PyWcTA;149
QC;Montréal;H2R 2N1;KNN9G4bEY4L_Ww4aPyCBeA;7
ON;Toronto;M5T 2G2;Kud1rbrXsyI_iLHfwZcGHQ;71
AZ;Phoenix;85015;gQMAcDm8kv8ev7x2BshMwg;276
WI;Madison;53562;nsw3tlB-hwz4KbPYcuaSww;83
ON;Markham;L3R 5Y3;A5lD3y2eREchEdMcvWPXBA;98
ON;Toronto;M5C 2G8;xEHzGT7fxxdJtMb0KTrUPA;10
QC;Montréal;H3J 1S1;jYaYR48ssI8SUYCNWt-L4A;3
AZ;Phoenix;85301;4rnfwRvwAHSQfsihafmaXA;84
OH;Brecksville;44141;3NSeHqI4QrXx8Smw2j662w;40
ON;Markham;L3T 5Z2;fpuyZ31OpX11UlJGFWKoNw;56
QC;Montréal;H2X 3J5;w3Z4Hy42WfkvBUNN6pNoKw;15
QC;Montréal;H1S 1K8;TLf-aHjmcG_4QB5-k6s6lQ;0
ON;Richmond Hill;L4S 1P3;ZK-R-CcMrjuQKl9G910OWQ;65
ON;Toronto;M6H 3A7;iWL7uxIpLvkFm3Jv8Humuw;6
ON;Toronto;M6N 2H8;ncjQ-JNUdrw6U-yNj3CpWg;0
ON;Toronto;M3N 2K2;3n3dKPx7TVR7nKIGpA0wLw;9
AZ;Queen Creek;85142;VgaP0t9g3367hVgYKj0BQA;83
WI;Monona;53716;llKBbswD5XIb-kXFSCP9Tg;91
AB;Calgary;T2H 0B8;2vQl7sm4oLWrAWtdoSMEaA;8
OH;Cleveland;44119;_KD8Fua-jFlEXHCwVTY-cQ;51
ON;Mississauga;L5G 1C9;QW6YN-F4ikGWzEey8yi-OQ;40
AZ;Peoria;85380;vfu0sv2UvbtsUjDF6_MzZA;82
PA;Pittsburgh;15210;08t3_HjbpLyPeuft6eoa5A;58
AZ;Mesa;85203;oDxvrLYe5SiQKdJlGhheoA;116
NV;North Las Vegas;89032;ewmTwsZqCHH2gvCeDKz0dw;214
AB;Calgary;T3M 0X7;hZylgZxdcOtbI3puwbJZ-A;3
NV;Las Vegas;89111;XrR41SdmAlPJ__02noDrEQ;39
AB;Calgary;T2E 6K9;HuutA6bPRMujv5FJDWK4zQ;0
ON;Markham;L3S 4S1;Pg12K0aiPMz2FpmkzxQnaA;12
OH;Maple Heights;44137;KlfmffxBzMpAf7PaYPNflQ;7
OH;Akron;44333;9WJd4cqm3ghYA2RxShj3xA;92
ON;Toronto;M5R 1C4;S5bNE4Pmin8OQUMOFod8bQ;31
QC;Montréal;H2H 1V4;wG3zSfd8UW2FMNvNkYkOSw;5
ON;Toronto;M1W 3Y1;4WSDd4jlfLeuNnZ__o4LHQ;4
ON;Toronto;M6J 1Y3;YIf8UeObm5WR-bQRwdu3Bg;32
QC;Montréal;H2Y 1Z5;pte25X0RHVli8SpqdeKnmQ;28
ON;Brampton;L6R 2R6;UkocLwA8OtjQl79vES-aRQ;0
QC;montreal;M5T 1G6;ev3WQ8S1_v-8VbTooAeXNQ;3
ON;Mississauga;L5L 5P8;1N-OkNrd41rNWEe9DQvHzQ;3
AZ;Phoenix;85003;9a3DrZvpYxVs3k_qwlCNSw;650
ON;Toronto;M6K 2S1;13i9_fvGykydL6wKxXq8FA;22
ON;Richmond Hill;L4B 3Z4;hQ7NikMijOLR2jXpMCTUHg;78
ON;Concord;L4K 5A9;8k7aDAFP2MdWfVToxjKung;0
AB;Calgary;T3J 3K9;uqEKeTzDG7S7bf-NeAbCMA;6
ON;Oakville;L6H 6P5;NA7XJzFo9SfN-8KhTFv1bQ;70
ON;Toronto;M6C;MIkZkL5xJGBd-4nkMyVTnQ;4
ON;Toronto;M1S 5B1;ZD_IM7HTi1d16sLbn_-pvA;4
ON;North York;M3K 1G6;mOzOYgXYOmkdNfZr453PgQ;26
NC;Dallas;28034;w1ZaGNJdwMQa3QvIxAW4Sg;14
ON;Toronto;M1W 2T4;X4hxjDQ8_1VEyRvF0ysLkw;0
PA;Munhall;15120;nxAo0oDgsNlduzUuuUL4Fg;19
OH;Cleveland;44111;xzQzJTu47vNCYlpB8jdMaw;138
QC;Laval;H7M 3Y2;6Pp0iWEx9dYRvijMubuuZQ;3
AB;Calgary;T2A 4K8;iVAmindZy50Q26pUF57S-Q;4
OH;Cleveland;44118;fiYqGH-esbPpO-3DnSqVeg;42
QC;Montréal;H3T 1E1;NA8aT86htT8qKjO7lSKvsQ;5
OH;Independence;44131;mlCDsdVFuZvRGrJTfQ6amw;170
PA;Pittsburgh;15224;dQj5DLZjeDK3KFysh1SYOQ;115
ON;Toronto;M5T 1S9;DaTQLers4x_DbGPi7r_xVw;4
ON;York;M6B 1G1;QBpI4OZfxI2v4rh_CXLWVw;1
AB;Calgary;T2B 0S8;0_HmyZqGVGJiLMadqgEVng;3
ON;Toronto;M2N 2Z8;ueQaZy0ov0WUKkSPmD1J-Q;5
OH;Cleveland;44102;anzCdD5eIEHwydTpXhLlUA;249
AB;Calgary;T3C 1B8;HGPWhCF2_DkUlwZrH7JQFA;19
ON;Etobicoke;M9W 5X8;hY77DYw8mh1WT9yypK4qyA;16
WI;Madison;53715;S3-JpB5dBhMXmauMqeoN-g;113
ON;Toronto;M5T 2M2;eZaCQPZYmETSNiHRagNu2g;85
ON;Newmarket;L3Y 4W1;Bim0OoetFyuKb9IWaiOcOw;4
ON;Mississauga;L5T 2N5;elFplaMvHaeRhsJ9DHai6g;1
ON;Toronto;M6E 2X1;BnkPGoz3wzqqq8tYU1ghSA;2
ON;Toronto;M6G 1M1;gtcsOodbmk4E0TulYHnlHA;38
ON;Vaughan;L4H 3J3;RMjCnixEY5i12CiqnskiVw;23
AZ;Goodyear;85338;SdO1UHwE8Rjz3Pz2lBUa5w;147
ON;East Gwillimburry;L9N 0C4;Df-WyGEeKxRlJ33ta0eJHA;1
PA;East Liberty;15206;Egwnk84ioGxzx6BsJmWkrw;17
ON;Markham;L3R 5G1;kqBvmhAupwNTZcGhxqL2CA;13
AZ;Phoenix;85017;szhJLmdLDVFTevm8fu0T4A;166
ON;Oakville;L6J 2W7;FItfCiIOqELKm8qhhqcN_Q;9
AZ;Phoenix;85021;LGEIsxeJQATo9J1IA-TEdA;163
QC;Laval;H7S 1N3;d-PQrWHCEbv_lH-UMD874Q;18
ON;Vaughan;L4K 2B4;S7GB6CyPJEWiZjxOC2iC5A;2
NV;Las Vegas;89120;UMqfeCItzQ2glr4d9apGlA;415
ON;Toronto;M6G 1L2;o6Yor6ofIw2TqM3mN28Kzg;80
AB;Airdrie;T4A 2J9;Xo5SdNzp6u0vflRNgVsiTQ;0
AB;Calgary;T2E 1J5;fyLNg6Ec5LRIBk4KWonNNg;8
OH;Grafton;44044;h8MMgum-XUQhU4xWCyQWLQ;37
ON;Toronto;M4E 1G3;a0waNq189aVNDMKrUlf3ZQ;1
ON;Toronto;M4J 1N2;Gv8u5bX_Kd7HG7jkeF_vWA;4
PA;Pittsburgh;15209;vC99Gqe6d7OWCngF3rqqDg;75
AZ;Scottsdale;85253;Yl05MqCs9xRzrJFkGWLpgA;707
ON;Toronto;M6R 2K6;5iawpo9MaMaMcqtQxxbfqQ;19
ON;Toronto;M6S 1M7;mL8egKsPIBAntrleNXLjAg;10
ON;Vaughan;L4K 5W4;UU7kUVUc4PNT7wPSz69Clg;71
ON;Toronto;M6R 2K9;Nt5bzxo7K4QeKtaikQAqDg;9
ON;Whitby;L1N 8P9;_VwWh3oyNjE5l8D7QIF5Fg;1
PA;West Mifflin;15122;28exW1xiocTHiJIkVY2A9g;88
ON;Scarborough;M1P 4P5;NtiBsNppXU0XS4zM89dphQ;47
ON;Toronto;M5B 1N8;F-bdXFkJwwENiNpMTG2ntQ;55
AZ;Peoria;85383;X3ec1nuK2BmOULN4Kk3Fgw;101
WI;Fitchburg;53711;aqCOsEhjCHVqaFPRt8MCRg;56
PA;Bellevue;15202;CERdu01pl1cGUyjjJcIFPQ;30
QC;Montréal;H3E 1H4;Eo9xECyw1IRRGQA-GmtZAw;5
QC;Montréal;H2Z 1J6;vYbpodi9utup_njMK5PAfw;43
NV;Las Vegas;88901;yycHRR_j82CnhIZjaSSL7w;15
ON;Aurora;L4G 3V5;ClC9hcNPR1uqitkGGcdz7Q;2
ON;Brampton;L6S 3L6;678bTEr8YOouiGcG14gn2A;1
ON;Markham;L6C;0M3KCmdY-_xlIu5vEqVq4A;25
ON;Toronto;M4Y 1E7;s-3UrY9VcOxIhvw7CM84pQ;16
AB;Calgary;T1Y 6R3;J9p2oPNouZu7Qqoc6ZheKA;1
AZ;Scottsdale;85259;-Ucy8i4uc_OzN8y5fkGVaQ;133
QC;Montréal;H2J 2L3;-uRKqmzVCRxsuuH0nXq6Bw;19
NC;Mount Holly;28120;MMs2BKvQau-kSl-kmNRcAw;16
ON;Toronto;M6H 1B3;mw69E3vLAbN-ra92f5Y8ZQ;17
ON;Toronto;M6H 4B5;vAUEebTSlyYVTO7SgyT4cg;2
QC;Montréal;H2Z 1E6;gqInG4KT0g6h0RzOCKwgJQ;2
OH;Akron;44313;hnv8ULp2Gm74GjZFaIIWKw;75
ON;Richmond Hill;L4C 3T7;hJPdrw2W4FCO5Z9KHrOOtA;1
OH;Kent;44240;_oucYTswnckrgRuCzW3oVw;73
ON;North York;M2M 3X4;tgNRtff6JTvs771x_gtWzw;6
ON;Richmond Hill;L4C 3C8;FiOPUj3j7Mca6QnDq0wMxw;63
ON;Toronto;M6H 1A6;GIF-mBDilH8yo8rwF6j-pg;9
ON;Toronto;M6G 1L1;rO3lZpVSoRMhhd0AEJBjlg;48
