state;city;postal_code;open_p50;open_p95;close_p50;close_p95
AZ;Phoenix;85331;216000;532800;388800;475200
AB;Calgary;T2Y 2Z7;347400;577799;257400;374580
OH;Hiram;44234;219600;364320;385200;561600
ON;Markham;L3R 3P3;252000;351000;352800;447300
ON;Toronto;M4M;190800;348299;414000;480240
PA;Monroeville;15146;273600;495494;331200;425012
AZ;Mesa;85275;180000;544319;424800;449100
ON;Toronto;M5B 1C7;331200;396000;273600;380519
ON;Richmond Hill;L4C 6Z1;268200;368549;336600;407790
QC;Montréal;H2W 1N3;183600;256860;421200;463860
OH;Cleveland Heights;44112;223200;223200;381600;381600
ON;Mississauga;L5A 4E4;266400;291150;338400;386100
QC;Montréal;H4B 1N5;313200;384480;291600;362880
ON;Aurora;L4G 1P3;259200;282960;345600;392400
ON;Markham;L3R 3P9;252000;309150;352800;422325
QC;Montréal;H4A 1E2;279000;331380;325800;339840
NC;Belmont;28012;234000;393333;370800;486044
AB;Calgary;T2N 1V8;197100;355725;407700;491895
ON;Vaughan;L4K 2L7;198000;198000;406800;406800
NV;Las Vegas;89166;291600;567000;313200;440167
ON;Mississauga;L4X 2Z2;207000;393840;397800;570960
QC;Montréal;H2X 2V5;216900;411074;387900;515520
AZ;Mesa;85215;295200;558235;309600;473939
ON;Thornhill;L4J 8N4;403200;403200;201600;201600
ON;Toronto;M6N 3E5;432000;587520;172800;328320
OH;Mayfield Heights;44124;244800;604800;360000;458043
OH;Macedonia;44056;259200;604800;345600;468045
NV;Las Vegas;88905;225000;294660;379800;449460
OH;Cleveland;44120;183600;343113;421200;529143
ON;Toronto;M6E 1C4;189900;268650;414900;427860
AB;Calgary;T2T 1Z9;131400;269100;473400;500850
NV;Las  Vegas;89115;241200;241200;363600;363600
ON;Toronto;M2H 3S8;216000;216000;388800;388800
ON;Whitby;L1N 0C8;144000;144000;460800;460800
ON;Toronto;M4T 2T5;333000;402660;271800;341460
NC;Matthews;28205;208800;234720;396000;421920
ON;Toronto;M5S 1L6;309600;309600;295200;295200
PA;Bridgeville;15017;342000;440550;262800;476234
AZ;Phoenix;85019;186300;340469;418500;491760
ON;Toronto;M6C 1B5;147600;312120;457200;524880
ON;Toronto;M5J 0B7;311400;311400;293400;293400
OH;Westlake;44105;262800;262800;342000;342000
ON;Toronto;M5V 2E2;320400;378000;284400;351180
QC;Montréal;H2S 1R3;185400;203220;419400;437220
ON;Aurora;L4G 1P2;270000;349920;334800;476280
OH;Northfield;44067;230400;429659;374400;535140
AB;Calgary;T2J 6E9;388800;388800;216000;216000
OH;Fairview Park;44116;293400;307980;311400;325980
AZ;Peoria;85381;239400;376037;365400;482276
OH;Cleveland Heights;44106;234000;468719;370800;479699
AB;Calgary;T2J 5N8;255600;307440;349200;457200
ON;Toronto;M5V 2A5;226800;541079;378000;458010
ON;Toronto;M4S 2M5;158400;278009;446400;526320
OH;Cuyahoga Falls;44221;181800;438056;423000;515874
ON;Toronto;M6G 1B7;270000;327600;334800;467280
ON;Vaughan;L4L 1V8;190800;190800;414000;414000
ON;Whitby;L1N 4K1;278100;291510;326700;369180
ON;Toronto;M1V 0C9;291600;330480;313200;352080
ON;Toronto;M5V 2J2;280800;280800;324000;324000
ON;Toronto;M1P 4P5;262800;333495;342000;348255
NC;Charlotte;28201;284400;604800;320400;460800
PA;Pittsburgh;15217;196200;461429;408600;558000
CA;Huntington Beach;85206;75600;75600;529200;529200
OH;Middleburg Heights;44130;259200;524024;345600;441965
ON;Toronto;M5S 2B4;265500;343890;339300;446759
OH;Brecksville;44141;237600;480960;367200;476640
ON;Mississauga;L5N 8E1;273600;394020;331200;362160
AZ;Sun City;85373;172800;470519;432000;490320
ON;Scarborough;M1W 2S8;309600;360360;295200;396720
ON;Toronto;M5T 2L4;214200;304335;390600;440100
ON;Toronto;M5R 1V7;201600;350639;403200;432000
ON;Toronto;M6G 1Y6;432000;574560;172800;499319
ON;Scarborough;M4B 2K5;230400;275760;374400;419760
ON;Mississauga;L4V 1T2;604800;604800;0;0
ON;Mississauga;L4W 5K1;277200;286380;327600;407159
AZ;Gilbert;85296;180000;429479;424800;467110
ON;Toronto;M5J 1A7;208800;370080;396000;448560
ON;East Mississauga;L4X 1L4;511200;511200;93600;93600
QC;Pointe-Claire;H9S 4K9;246600;403200;358200;488879
AZ;Cave Creek;85331;162000;464399;442800;515520
QC;Montréal;H3B 4G5;248400;319500;356400;385200
ON;Toronto;M6H 1Z5;129600;129600;475200;475200
QC;Dollard-des-Ormeaux;H8Y 3C7;199800;298800;405000;422640
OH;Tallmadge;44278;270000;395572;334800;489060
AB;Calgary;T2G 0B2;281700;377639;323100;467820
PA;Pittsburgh;15235;255600;474461;349200;452917
ON;Stouffville;L4A 2S8;266400;279360;338400;351360
NV;Las Vegas;89131;226800;521009;378000;485589
QC;Montréal;H1W 1T3;277200;277200;327600;327600
QC;Montréal;H4G 1W8;241200;286200;363600;448560
AB;Calgary;T2Z 3V8;216900;369450;387900;424260
ON;Mississauga;L5L 1X3;237600;237600;367200;367200
WI;Belleville;53508;174600;376650;430200;499050
ON;Toronto;M6E 1B4;241200;393840;363600;410400
NC;Monroe;28110;266400;570476;338400;447119
AB;Calgary;T3H 0V5;225000;268560;379800;421920
ON;Toronto;M4C 1N2;201600;246960;403200;403200
QC;Montréal;H3H 1M2;285300;361125;319500;407430
ON;Toronto;M5G 1C3;253800;347670;351000;462149
QC;Montréal;H2S 1K7;208800;276480;396000;469440
AB;Calgary;T3E 6K6;180900;288359;423900;459450
PA;New Kensington;15068;214200;431100;390600;495900
ON;Toronto;M4C 1J7;214200;259199;390600;408240
ON;Toronto;M5L 1G5;172800;200160;432000;484199
ON;Mississauga;L5C 0A2;248400;248400;356400;356400
ON;Scarborough;M1W 3Y1;333900;395100;270900;413639
ON;Toronto;M1P 2S1;349200;349200;255600;255600
AB;Calgary;T2S 3A8;263700;309870;341100;387270
AZ;Mesa;85207;230400;604800;374400;456525
ON;Toronto;M6A 3A1;284400;323460;320400;375480
QC;Montréal;H3G 2S8;234000;373319;370800;393480
AB;Calgary;T3A 3S8;216000;260550;388800;447120
ON;Toronto;M6G 1C4;181800;235440;423000;531360
PA;Aspinwall;15215;218700;484110;386100;458415
ON;Toronto;M5V 1C2;252000;366840;352800;407880
ON;Toronto;M2H 2S4;172800;198720;432000;457920
OH;Painesville;44077;230400;428849;374400;527715
AZ;Litchfield Park;85340;208800;546479;396000;484970
AZ;Phoenix;85226;270000;507779;334800;524970
NC;North Carolina;28205;198000;198000;406800;406800
AZ;Glendale;85305;291600;604800;313200;407159
ON;Vaughan;L4K 1G7;201600;201600;403200;403200
AZ;Phoenix;85015;271800;495179;333000;493402
OH;North Ridgeville;44039;223200;556931;381600;488835
AB;Calgary;T3H 3P8;259200;470159;345600;392760
OH;Highland Heights;44143;264600;485448;340200;483367
NC;Charlotte;28208;216000;518669;388800;482040
NC;Indian Trail;28079;208800;405725;396000;484739
AB;Calgary;T2M 0M6;334800;360720;270000;295920
ON;Markham;L3R 1A7;248400;353160;356400;447840
QC;Montréal;H3J 1R4;302400;391499;302400;341279
ON;Mississauga;L4Z 1X8;270000;299160;334800;363960
ON;Toronto;M4K 1P3;285300;363105;319500;393345
ON;Toronto;M4W 3T3;252000;252000;352800;352800
ON;Toronto;M4M 2A6;194400;275400;410400;416880
ON;Toronto;M5J 2W4;189000;238950;415800;458100
ON;Richmond Hill;L4C 3C9;311400;527579;293400;371699
AB;Calgary;T2T 3T1;171900;234270;432900;495270
QC;Montréal;H2X 3K7;352800;542159;252000;377279
ON;Toronto;M4P 2C8;247500;333450;357300;484875
ON;Toronto;M9W 6K5;239400;261720;365400;416160
ON;Etobicoke;M9W 1J3;280800;300240;324000;426060
QC;Saint-Constant;J5A 2J8;129600;129600;475200;475200
NC;Charlotte;28215;273600;559800;331200;454950
ON;Etobicoke;M8Z 1A2;192600;192600;412200;412200
ON;Aurora;L4G 1N2;196200;320940;408600;533340
ON;Toronto;M5V 3G7;205200;529199;399600;492480
AB;Calgary;T2N 2V2;249300;338130;355500;440730
ON;Vaughan;L4K 0A3;259200;301680;345600;366840
IL;Tolono;61880;250200;255060;354600;433980
ON;Vaughan;L4J 1A1;250200;280980;354600;385380
ON;Mississauga;L5K 2K8;264600;476639;340200;450720
AZ;Surprise;85378;153000;328860;451800;494380
NV;North Las Vegas;89084;273600;604800;331200;491625
AB;Calgary;T3K 4W7;343800;397260;261000;314460
QC;Brossard;J4Z 3G3;180000;180000;424800;424800
NC;Denver;28037;234000;361401;370800;484875
PA;Bethel Park;15102;226800;431479;378000;501086
ON;Toronto;M4P 3H1;214200;265680;390600;445140
OH;LaGrange;44050;315000;327960;289800;302760
NC;Kannapolis;28081;210600;431100;394200;522900
AB;Calgary;T2H 0J2;241200;244440;363600;467280
ON;North York;M6A 2T9;268200;362565;336600;347310
AB;Calgary;T3K 0H3;257400;297900;347400;387900
QC;Montréal;H3J 1N9;226800;391590;378000;508410
ON;North York;M3B 1X7;320400;397260;284400;364320
QC;Montréal;H2P 1V5;300600;392939;304200;347939
PA;Homestead;15120;262800;493289;342000;486348
ON;Toronto;M6H 1M1;226800;259200;378000;414000
ON;Toronto;M1V 4S5;259200;347400;345600;414900
NC;Charlotte;28213;252000;468720;352800;448137
ON;York;M9N 2S4;284400;307080;320400;343080
ON;Mississauga;L5C 4E9;247500;287550;357300;396000
QC;Montréal;H1N 1A1;216450;300285;388350;472185
PA;North Huntingdon;15642;195300;519749;409500;494145
AZ;Phoenix;85012;194400;547920;410400;532597
ON;Toronto;M4J 1L6;206100;324540;398700;430740
ON;Toronto;M4P 1J4;298800;334439;306000;450179
AZ;Phoenix;85041;219600;534960;385200;511199
OH;Solon;44139;238500;522000;366300;466382
QC;Montréal;H2L 3L5;206100;261990;398700;454590
ON;Toronto;M5E 1C3;190800;222300;414000;495000
AB;Calgary;T2R 0A4;205200;286200;399600;522900
AZ;scottsdale;85258;144000;144000;460800;460800
ON;Toronto;M4S 1Z9;216000;353069;388800;456390
AB;Calgary;T3H 3C8;273600;419760;331200;421920
NV;North Las Vegas;89081;304200;592560;300600;442825
ON;Pickering;L1V 1B8;269100;375660;335700;365535
ON;Toronto;M4K 3V7;271800;322020;333000;383220
ON;Maple;L6A 3P5;216000;216000;388800;388800
ON;Brampton;L6Y 1L9;199800;275940;405000;426060
AB;Calgary;T2R 1J6;223200;278280;381600;436680
ON;Newmarket;L3Y 9E4;259200;259200;345600;345600
ON;Toronto;M4T 1Y5;208800;284130;396000;484920
AB;Calgary;T2X 0T9;297000;356940;307800;367740
ON;Toronto;M6G 1C2;230400;358200;374400;496800
QC;Montréal;H3A 1B2;395100;428310;209700;242910
QC;Laval;H7N 0A8;277200;359819;327600;369720
QC;Montréal;H2V 4G9;199800;274229;405000;534600
ON;Toronto;M6G 2Y3;138600;378000;466200;511650
QC;Laval;H7T 1R6;374400;374400;230400;230400
OH;Parma;44130;244800;577800;360000;473400
ON;Mississauga;L4Y 1M6;313200;313200;291600;291600
ON;Brampton;L6X 4L9;259200;259200;345600;345600
ON;Toronto;M4Y 1R4;275400;317700;329400;556200
AB;Calgary;T2B 2E9;190800;190800;414000;414000
ON;Toronto;M3N 2V3;320400;347490;284400;343620
AZ;Mesa;85208;298800;526500;306000;445319
ON;Mississauga;L5G 4N1;253800;365580;351000;462780
QC;Saint-Lambert;J4R 1R5;266400;266400;338400;338400
AB;Calgary;T2M 1H6;268200;318420;336600;386820
ON;North York;M3A 2X7;334800;334800;270000;270000
ON;Newmarket;L3Y 2R9;237600;305640;367200;376920
ON;Toronto;M6J 1C9;138600;143460;466200;471060
AZ;Phoenix;85005;201600;604800;403200;505440
PA;Mckeesport;15132;230400;306720;374400;480960
ON;Mississauga;L5C 4P3;271800;332640;333000;417554
QC;Montréal;H4A 2L2;228600;228600;376200;376200
OH;Warrensville Hts.;44122;277200;277200;327600;327600
OH;South Euclid;44118;292500;572669;312300;435059
ON;Brooklin;L1M 1A3;207000;292860;397800;483660
ON;Toronto;M5X 1A6;241200;241200;363600;363600
OH;Cleveland Heights;44118;212400;455984;392400;475233
ON;Scarborough;M1S 1T9;256500;263790;348300;355590
ON;Vaughan;L4L 8A3;208800;208800;396000;396000
AB;Calgary;T2N 1Z7;150300;364770;454500;488835
ON;Stouffville;L4A 1A9;212400;212400;392400;392400
ON;Scarborough;M1L 2E2;162000;162000;442800;442800
AZ;Phoenix;85037;282600;590940;322200;449482
ON;Toronto;M6R 1A1;230400;503279;374400;451800
NV;Las Vegas;88901;320400;604800;284400;452385
OH;Euclid;44132;222300;387517;382500;518242
QC;Montréal;H3N 1Z1;201600;201600;403200;403200
NC;Kannapolis;28083;253800;525600;351000;412002
ON;Mississauga;L4W 5G5;147600;147600;457200;457200
AB;Calgary;T2J 3V1;270000;326520;334800;362587
AZ;Sun City West;85375;268200;579600;336600;464335
ON;Toronto;M5H 4G3;309600;604800;295200;402480
ON;Markham;L3R 9W4;280800;339659;324000;468180
OH;Cleveland;44109;178200;390150;426600;486900
QC;Montréal;H2R 2N1;275400;375120;329400;361800
ON;Toronto;M5T 2G2;327600;412469;277200;313110
ON;Toronto;M5A 4J6;223200;293669;381600;427589
OH;Avon Lake;44012;210600;377538;394200;528274
WI;Madison;53562;230400;308880;374400;535319
AZ;Peoria;85383;234000;314352;370800;474030
ON;North York;M3J 2T2;95400;148860;509400;562860
ON;Markham;L3R 5Y3;340200;384300;264600;401400
IL;Urbana, Illinois;61802;162000;162000;442800;442800
ON;Toronto;M5C 2G8;208350;368955;396450;478260
QC;Montréal;H3J 1S1;216000;216000;388800;388800
AZ;Phoenix;85301;237600;604800;367200;468360
ON;Markham;L3T 5Z2;225000;297450;379800;440550
QC;Montréal;H2X 3J5;259200;259200;345600;345600
QC;Montréal;H1S 1K8;302400;302400;302400;302400
ON;Richmond Hill;L4S 1P3;289800;388259;315000;366840
ON;Toronto;M6H 3A7;223200;253980;381600;550080
ON;Toronto;M6N 2H8;189000;213300;415800;440100
ON;Toronto;M3N 2K2;277200;277200;327600;327600
AZ;Queen Creek;85142;201600;385751;403200;460016
WI;Monona;53716;237600;482035;367200;507439
AB;Calgary;T2H 0B8;351000;569159;253800;322020
QC;Westmount;H3Z 2P9;202500;235350;402300;487350
ON;Mississauga;L5G 1C9;282600;341505;322200;469350
AZ;Peoria;85380;298800;498239;306000;438119
PA;Pittsburgh;15210;182700;492862;422100;466200
OH;Broadview Heights;44147;277200;405301;327600;463218
AB;Calgary;T3M 0X7;309600;372960;295200;398160
NV;Las Vegas;89111;403200;579600;201600;478079
ON;Mississauga;L5C 4P9;277200;286920;327600;337320
AB;Calgary;T2E 6K9;104400;104400;500400;500400
ON;Markham;L3S 4S1;291600;380160;313200;444960
OH;Maple Heights;44137;266400;545400;338400;451800
OH;Akron;44333;288000;604800;316800;474300
ON;Toronto;M5R 1C4;295200;344160;309600;417600
QC;Montréal;H2H 1V4;287100;379890;317700;480869
PA;West Elizabeth;15088;291600;495719;313200;322920
ON;Toronto;M5A 3C6;144000;144000;460800;460800
ON;Toronto;M1W 3Y1;302400;302400;302400;302400
ON;Toronto;M6J 1Y3;212400;277200;392400;497250
PA;White Oak;15131;297000;386999;307800;443475
QC;Montréal;H2Y 1Z5;216000;483300;388800;519300
ON;Brampton;L6R 2R6;329400;329400;275400;275400
QC;montreal;M5T 1G6;145800;145800;459000;459000
ON;Mississauga;L5L 5P8;366300;410850;238500;283050
ON;Toronto;M4K 1R2;266400;404459;338400;417060
QC;Montréal;H3G 1P6;214200;287100;390600;463500
ON;Toronto;M6K 2S1;239400;304200;365400;475650
ON;Richmond Hill;L4B 3Z4;241200;351540;363600;433080
ON;Concord;L4K 5A9;208800;208800;396000;396000
AZ;Glendale;85307;248400;593865;356400;455804
ON;Toronto;M4C 3G5;237600;358559;367200;475200
AB;Calgary;T3J 3K9;302400;466200;302400;414000
NC;Waxhaw;28173;230400;481859;374400;513000
ON;Oakville;L6H 6P5;320400;467279;284400;398700
ON;Toronto;M6C;248400;282240;356400;436320
OH;Akron;44320;223200;464399;381600;481050
ON;Toronto;M1S 5B1;216000;216000;388800;388800
ON;North York;M3K 1G6;356400;579960;248400;251640
NC;Dallas;28034;218700;534240;386100;474840
ON;Toronto;M8X 1G3;223200;270720;381600;450539
PA;Cheswick;15024;237600;516600;367200;530775
ON;Woodbridge;L4L 5X3;266400;287460;338400;359460
ON;Toronto;M1W 2T4;309600;309600;295200;295200
PA;Munhall;15120;255600;529200;349200;491400
OH;Cleveland;44111;212400;525240;392400;485377
ON;Toronto;M1E 2P2;232200;232200;372600;372600
QC;Laval;H7M 3Y2;234000;264780;370800;471240
ON;Markham;L3R 2Z5;252000;356939;352800;414000
AB;Calgary;T2A 4K8;284400;334620;320400;370620
OH;Cleveland;44118;230400;424046;374400;468315
QC;Montréal;H3T 1E1;252000;252000;352800;352800
OH;Independence;44131;225000;604800;379800;480251
ON;Toronto;M5T 1S9;208800;208800;396000;396000
ON;York;M6B 1G1;199800;199800;405000;405000
AB;Calgary;T2B 0S8;262800;347580;342000;439019
NV;Henderson;89002;212400;541439;392400;490320
ON;Toronto;M2N 2Z8;293400;360720;311400;397440
AB;Calgary;T3C 1B8;367200;367200;237600;237600
ON;Etobicoke;M9W 5X8;378000;423360;226800;437399
ON;Mississauga;L4Z 2H8;165600;165600;439200;439200
AZ;Scottsdale;85256;216000;574087;388800;527490
NV;Henderson;89121;144000;144000;460800;460800
ON;Toronto;M4K 2M7;234000;234000;370800;370800
ON;North York;M2H 1J8;212400;311040;392400;437760
NC;Charlotte;28209;253800;392309;351000;503640
ON;Toronto;M5T 2M2;276300;383670;328500;447120
AZ;Avondale;85323;275400;536625;329400;411418
ON;North York;M2J 2T9;218700;245430;386100;412830
ON;Newmarket;L3Y 4W1;194400;194400;410400;410400
ON;Mississauga;L5T 2N5;190800;190800;414000;414000
ON;Toronto;M6E 2X1;153000;153000;451800;451800
NC;Charlotte;28285;122400;141120;482400;547200
ON;Toronto;M6G 1M1;234000;327600;370800;484200
ON;Vaughan;L4H 3J3;321300;359370;283500;321570
ON;East Gwillimburry;L9N 0C4;604800;604800;0;0
PA;East Liberty;15206;198000;279855;406800;483300
ON;Markham;L3R 5G1;207000;547019;397800;483840
ON;Oakville;L6J 2W7;253800;514079;351000;450360
ON;Toronto;M5J 2S1;252000;443339;352800;447660
OH;Euclid;44123;226800;461272;378000;482962
QC;Laval;H7S 1N3;322650;577394;282150;396900
ON;Vaughan;L4K 2B4;267300;355590;337500;425790
ON;Toronto;M5J 1H8;153000;161100;451800;459900
AB;Calgary;T2P 1M6;100800;152640;504000;510480
ON;Richmond Hill;L4B 3E5;253800;278910;351000;411299
QC;Montréal;H2T 1R2;226800;415800;378000;422100
AB;Airdrie;T4A 2J9;604800;604800;0;0
AB;Calgary;T2E 1J5;158400;197280;446400;470160
OH;Grafton;44044;223200;406260;381600;506880
ON;Toronto;M4E 1G3;221400;247320;383400;409320
ON;Toronto;M4J 1N2;165600;207720;439200;455400
PA;Pittsburgh;15209;196200;302141;408600;482895
ON;Toronto;M6R 2K6;262800;311400;342000;423000
ON;Toronto;M6S 1M7;223200;371160;381600;440640
ON;Vaughan;L4K 5W4;266400;370440;338400;385162
ON;Toronto;M4P 2H7;201600;265770;403200;465480
ON;Toronto;M6R 2K9;208800;331200;396000;432900
ON;Whitby;L1N 8P9;151200;151200;453600;453600
NV;N Las Vegas;89031;259200;289440;345600;429120
IL;Rantoul;61866;234900;475200;369900;540000
PA;West Mifflin;15122;271800;517319;333000;457335
ON;Scarborough;M1P 4P5;268200;346725;336600;424350
ON;Toronto;M5B 1N8;309600;411840;295200;473040
WI;Fitchburg;53711;194400;499263;410400;462166
PA;Bellevue;15202;288000;377189;316800;448379
QC;Montréal;H3E 1H4;277200;277200;327600;327600
ON;Toronto;M4S 2M2;167400;244800;437400;459900
QC;Montréal;H2Z 1J6;261000;327600;343800;397800
ON;Aurora;L4G 3V5;226800;236520;378000;387720
AB;Calgary;T2G 4B5;177300;178110;427500;428310
ON;Brampton;L6S 3L6;324000;324000;280800;280800
ON;Markham;L6C;266400;287460;338400;399960
OH;Newbury;44065;196200;315090;408600;493200
ON;Toronto;M4Y 1E7;277200;278640;327600;406800
OH;Fairlawn;44333;259200;420435;345600;440043
AB;Calgary;T1Y 6R3;378000;400680;226800;351539
PA;Pittsburgh;15212;281700;400838;323100;479347
QC;Montréal;H2T 1S4;171000;351359;433800;522720
QC;Montréal;H2J 2L3;250200;291510;354600;473220
NC;Mount Holly;28120;208800;416610;396000;462431
ON;Toronto;M6H 1B3;244800;244800;360000;360000
ON;Toronto;M6H 4B5;284400;284400;320400;320400
QC;Montréal;H2Z 1E6;194400;194400;410400;410400
NV;Henderson;89012;262800;604800;342000;502410
OH;Akron;44313;230400;476010;374400;493520
ON;Richmond Hill;L4C 3T7;307800;307800;297000;297000
OH;Kent;44240;200700;390258;404100;493740
ON;North York;M2M 3X4;289800;339479;315000;354600
ON;Brampton;L6X 1M8;183600;227880;421200;506880
ON;Toronto;M4V 1B8;76500;80550;528300;532350
ON;Richmond Hill;L4C 3C8;286200;354240;318600;329040
ON;Mississauga;L5L 1J2;162000;162000;442800;442800
AB;Calgary;T2P 4K3;229500;241650;375300;387450
ON;Toronto;M6H 1A6;246600;442259;358200;453510
AB;Calgary;T3G 2P6;248400;323729;356400;413550
ON;Vaughan;L4J 1V8;144000;144000;460800;460800
ON;Toronto;M6G 1L1;232200;307350;372600;435960
ON;Thornhill;L3T 6G7;302400;363600;302400;332640
AB;Calgary;T3K 4M4;165600;165600;439200;439200
ON;Toronto;M4J 1L2;238500;357075;366300;444825
ON;Mississauga;L5C 1K7;190800;322019;414000;430200
AB;Calgary;T2G 2M1;259200;273780;345600;360180
ON;Brampton;L6W 3E7;228600;294480;376200;412740
AB;Calgary;T2H 0C2;182700;183510;422100;422910
ON;Mississauga;L4Y 2C4;235800;327600;369000;437850
AB;Calgary;T2N 3P9;207000;270450;397800;465750
ON;Brampton;L6R 1W4;293400;498239;311400;400680
ON;Toronto;M5B 1Y7;214200;345599;390600;458279
ON;Toronto;M5V 2B8;327600;327600;277200;277200
QC;Montréal;H2H 1J5;302400;325080;302400;341279
ON;East York;M4B 2T8;153000;153000;451800;451800
ON;Toronto;M3K 2B5;237600;273960;367200;431099
QC;Dollard-des-Ormeaux;H9H 2A6;264600;264600;340200;340200
ON;Toronto;M5T 3M1;342000;342000;262800;262800
ON;Toronto;M3J 3K5;194400;259199;410400;416160
